timestamp,linear_accleration_x,linear_accleration_y,linear_accleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,label
1676107206.1184378,-1.44,9.94,0.81,0.05,-0.27,0.18,3
1676107206.1623476,-0.93,9.96,0.72,0.05,-0.3,0.05,3
1676107206.1916013,-0.47,9.73,0.39,0.09,-0.28,-0.02,3
1676107206.2168152,-0.03,10.04,0.4,0.04,-0.24,0.05,3
1676107206.2406125,-0.43,9.94,0.13,-0.06,-0.17,-0.18,3
1676107206.2671082,0.07,9.3,-0.11,0.0,-0.13,-0.19,3
1676107206.3041418,0.0,9.28,0.08,0.09,-0.17,-0.01,3
1676107206.3252316,-0.4,9.96,0.31,0.13,-0.18,0.04,3
1676107206.350413,-0.14,9.89,0.36,0.06,-0.16,-0.05,3
1676107206.3750415,-0.08,9.99,0.37,0.04,-0.15,-0.13,3
1676107206.4024837,0.05,9.93,0.28,0.04,-0.09,-0.1,3
1676107206.423701,-0.34,9.52,0.19,0.04,-0.12,-0.05,3
1676107206.482694,-0.38,9.46,0.12,0.13,-0.17,0.02,3
1676107206.505021,-0.24,9.81,0.36,0.16,-0.2,0.02,3
1676107206.5369668,-0.09,10.38,0.49,0.04,-0.2,-0.02,3
1676107206.569737,-0.09,9.87,0.37,0.04,-0.18,-0.04,3
1676107206.5994165,0.02,9.82,0.22,0.05,-0.17,-0.03,3
1676107206.6286955,-0.79,9.64,0.2,0.11,-0.18,-0.1,3
1676107206.6571622,-0.47,9.87,0.33,0.08,-0.24,-0.15,3
1676107206.6803854,0.28,9.78,0.28,0.04,-0.28,-0.14,3
1676107206.707437,0.67,9.94,0.34,0.06,-0.23,-0.04,3
1676107206.7455254,0.22,10.17,0.41,0.05,-0.14,-0.04,3
1676107206.7751193,-0.34,10.19,0.3,0.02,-0.16,-0.03,3
1676107206.803221,0.43,9.82,0.17,0.01,-0.26,-0.01,3
1676107206.8355212,0.31,9.95,0.11,0.04,-0.23,-0.05,3
1676107206.8682184,1.23,10.07,0.22,0.02,-0.11,-0.04,3
1676107206.8917916,0.17,9.74,0.13,0.08,-0.05,0.02,3
1676107206.912536,-0.02,9.86,0.17,0.13,-0.09,0.07,3
1676107206.9378903,0.04,9.88,0.27,0.11,-0.08,-0.0,3
1676107206.96307,-0.03,9.73,0.26,0.09,-0.06,-0.04,3
1676107206.9908037,-0.38,9.73,0.34,0.1,-0.07,-0.04,3
1676107207.016038,-0.43,9.93,0.38,0.05,-0.16,-0.02,3
1676107207.0640428,0.01,9.78,0.26,0.03,-0.21,-0.06,3
1676107207.0881116,0.24,9.7,0.11,0.05,-0.2,-0.04,3
1676107207.1164944,0.52,10.09,0.27,0.06,-0.18,-0.03,3
1676107207.1449833,0.44,9.96,0.15,0.07,-0.14,0.0,3
1676107207.1737735,0.35,10.11,0.24,0.08,-0.12,0.0,3
1676107207.199047,-0.08,9.88,0.19,0.08,-0.13,-0.0,3
1676107207.2217672,0.34,10.12,0.26,0.07,-0.17,0.04,3
1676107207.24149,0.39,9.95,0.21,0.05,-0.09,0.0,3
1676107207.2715511,0.31,9.8,0.23,0.05,-0.08,0.01,3
1676107207.3045602,-0.1,9.68,0.2,0.06,-0.09,0.05,3
1676107207.3437028,-0.03,9.58,0.17,0.08,-0.14,0.06,3
1676107207.365695,0.38,9.82,0.28,0.06,-0.13,-0.03,3
1676107207.3959782,0.29,9.58,0.11,0.08,-0.11,0.04,3
1676107207.4281676,-0.1,9.8,0.23,0.08,-0.1,0.01,3
1676107207.457227,-0.25,9.88,0.29,0.08,-0.15,-0.02,3
1676107207.4821796,0.15,9.91,0.32,0.06,-0.2,0.03,3
1676107207.5118155,0.26,9.93,0.3,0.08,-0.16,-0.01,3
1677736818.1023962,2.26,9.82,0.94,0.09,-0.12,-0.0,3
1677736818.124202,2.38,9.65,0.93,0.06,-0.16,0.04,3
1677736818.1510403,2.39,9.62,0.82,0.06,-0.13,0.01,3
1677736818.175911,2.39,9.38,0.8,0.07,-0.12,-0.0,3
1677736818.196395,2.45,9.62,0.94,0.11,-0.17,0.01,3
1677736818.2167137,2.6,9.73,0.98,0.11,-0.15,0.0,3
1677736818.2782092,2.52,9.83,1.05,0.08,-0.13,-0.01,3
1677736818.299913,2.36,9.64,0.98,0.07,-0.12,-0.01,3
1677736818.3234644,2.42,9.56,0.86,0.07,-0.14,-0.01,3
1677736818.3491306,2.44,9.65,0.92,0.05,-0.14,-0.01,3
1677736818.3752215,2.68,9.57,0.91,0.07,-0.13,0.01,3
1677736818.3959646,2.47,9.57,0.86,0.07,-0.13,0.04,3
1677736818.4266057,2.46,9.52,0.89,0.08,-0.14,0.04,3
1677736818.4529843,2.22,9.85,1.08,0.05,-0.13,0.0,3
1677736818.4777532,2.39,9.68,0.96,0.05,-0.12,0.02,3
1677736818.5051637,2.38,9.63,0.95,0.05,-0.13,0.02,3
1677736818.5654137,2.44,9.42,0.9,0.05,-0.15,0.0,3
1677736818.5894597,2.42,9.4,0.88,0.06,-0.14,0.01,3
1677736818.6153507,2.46,9.52,0.87,0.06,-0.15,0.01,3
1677736818.643257,2.44,9.57,0.94,0.07,-0.14,0.01,3
1677736818.6724863,2.53,9.6,0.88,0.07,-0.12,0.01,3
1677736818.6941922,2.25,9.67,0.92,0.08,-0.11,0.01,3
1677736818.7182171,2.21,9.73,1.05,0.04,-0.17,-0.01,3
1677736818.7417386,2.53,9.62,0.96,0.04,-0.16,-0.02,3
1677736818.7883396,2.7,9.56,0.81,0.04,-0.13,-0.01,3
1677736818.8117962,2.54,9.54,0.86,0.08,-0.09,0.04,3
1677736818.8594065,2.09,9.7,0.9,0.04,-0.17,0.02,3
1677736818.8824315,2.74,9.49,0.84,0.06,-0.12,0.0,3
1677736818.905428,2.51,9.45,0.75,0.1,-0.09,0.04,3
1677736818.9247355,2.55,9.63,0.86,0.11,-0.09,0.06,3
1677736818.9491246,2.52,9.71,0.76,0.12,-0.06,0.05,3
1677736818.9710164,3.57,10.5,0.86,0.11,0.02,0.2,3
1677736818.9929578,4.92,12.27,1.34,-0.28,0.11,0.55,3
1677736819.0130224,-1.35,11.83,0.42,-0.72,-0.21,0.61,3
1677736819.0350528,-8.26,13.34,0.31,-1.15,-1.58,0.3,3
1677736819.061176,-6.63,12.89,1.71,-1.94,-4.36,-0.38,3
1677736819.0884216,-0.04,13.57,2.3,-2.51,-4.36,-0.13,3
1677736819.1124866,3.15,5.63,-0.47,-2.0,-4.36,0.48,3
1677736819.166124,9.24,7.03,-0.09,-1.24,-4.17,1.02,3
1677736819.191065,19.61,8.59,1.69,-0.88,-2.01,2.32,3
1677736819.212971,19.61,-2.77,11.39,3.6,4.36,0.81,3
1677736819.2362604,5.57,3.23,19.61,4.36,4.36,1.2,3
1677736819.2750795,-2.94,11.36,19.61,4.36,4.36,1.57,3
1677736819.300087,-9.06,10.14,16.01,2.7,4.36,3.44,3
1677736819.3206415,-14.74,10.44,10.72,1.98,4.36,2.63,3
1677736819.3439505,-19.04,12.72,8.92,0.86,2.89,1.31,3
1677736819.366483,-19.61,16.24,8.49,-0.32,0.52,0.4,3
1677736819.3874934,-19.01,16.78,8.97,-2.77,-3.16,-0.69,3
1677736819.4141946,-13.32,12.26,9.06,-3.72,-4.36,-1.27,3
1677736819.469705,-4.42,3.33,6.31,-3.59,-4.36,-1.52,3
1677736819.4909985,2.58,3.67,3.47,-1.44,-4.26,-1.97,3
1677736819.5133066,8.18,6.9,2.1,-0.27,-2.97,-1.28,3
1677736819.5407803,9.22,7.93,1.93,-0.03,-2.52,-0.89,3
1677736819.570964,7.38,9.42,1.69,0.07,-1.55,-0.22,3
1677736819.5942614,4.35,10.4,1.52,0.01,-0.5,-0.2,3
1677736819.6194987,1.83,10.87,1.31,-0.14,-0.41,-0.41,3
1677736819.6399927,2.02,10.35,1.11,-0.36,-0.66,-0.36,3
1677736819.6661792,4.41,8.52,0.62,-0.29,-0.55,0.07,3
1677736819.6890652,3.2,8.05,0.3,0.07,-0.21,0.22,3
1677736819.7090757,1.27,10.32,0.8,0.13,-0.27,-0.01,3
1677736819.7668912,1.86,10.2,1.02,0.04,-0.23,-0.17,3
1677736819.7896602,2.31,9.85,1.0,-0.01,-0.2,-0.19,3
1677736819.8124008,1.79,10.1,1.11,0.13,-0.16,-0.12,3
1677736819.8350563,2.39,10.45,1.16,-0.0,-0.22,0.03,3
1677736819.8546178,2.76,10.32,1.23,-0.06,-0.15,0.18,3
1677736819.878268,1.73,9.84,0.94,-0.09,-0.03,0.17,3
1677736819.9056137,0.06,9.47,0.71,-0.03,-0.2,0.03,3
1677736819.9310615,1.66,9.68,0.82,-0.04,-0.38,0.07,3
1677736819.9531517,2.21,10.04,1.01,-0.03,-0.23,0.28,3
1677736819.9744058,1.81,9.62,0.99,-0.03,-0.14,0.18,3
1677736819.9961815,0.05,9.59,0.76,0.05,-0.32,-0.06,3
1677736820.0178738,2.51,9.62,0.86,0.03,-0.45,0.08,3
1677736820.1000023,2.71,9.48,0.83,0.03,-0.42,0.14,3
1677736820.119929,2.16,9.6,0.92,0.15,-0.2,0.11,3
1677736820.1403785,1.31,9.35,0.88,0.13,-0.22,0.03,3
1677736820.1620028,1.27,9.98,0.91,0.11,-0.28,0.02,3
1677736820.1853166,1.77,9.79,0.87,0.04,-0.24,-0.08,3
1676016761.6101258,0.41,9.73,0.52,0.08,-0.1,0.01,4
1676016761.6515164,0.38,9.89,0.53,0.07,-0.19,0.0,4
1676016761.682926,0.5,9.99,0.61,0.06,-0.14,-0.02,4
1676016761.707265,0.15,9.79,0.35,0.06,-0.15,-0.0,4
1676016761.7378666,0.24,9.84,0.42,0.08,-0.15,0.0,4
1676016761.7604408,0.38,9.91,0.45,0.09,-0.12,-0.01,4
1676016761.7819877,0.29,10.17,0.61,0.06,-0.13,0.0,4
1676016761.812173,0.4,9.84,0.48,0.04,-0.13,0.02,4
1676016761.8455331,0.17,9.81,0.51,0.08,-0.12,0.0,4
1676016761.9132214,0.02,9.98,0.54,0.1,-0.13,0.05,4
1676016761.9476657,0.22,9.9,0.51,0.05,-0.16,-0.02,4
1676016761.9784632,0.16,9.58,0.51,0.06,-0.15,0.03,4
1676016762.010187,0.39,9.68,0.41,0.03,-0.18,0.01,4
1676016762.0554368,0.45,9.65,0.41,0.08,-0.14,0.01,4
1676016762.0864155,0.21,9.92,0.52,0.1,-0.12,-0.04,4
1676016762.113916,0.34,10.02,0.54,0.06,-0.13,0.02,4
1676016762.1500795,0.14,10.03,0.52,0.08,-0.14,-0.01,4
1676016762.2002685,0.28,9.83,0.49,0.07,-0.15,0.02,4
1676016762.231069,0.29,9.71,0.43,0.11,-0.14,0.01,4
1676016762.2857602,0.32,9.73,0.45,0.12,-0.14,0.02,4
1676016762.311694,0.18,10.04,0.56,0.12,-0.13,-0.04,4
1676016762.3347466,0.72,9.93,0.62,0.1,-0.15,0.0,4
1676016762.35967,0.18,9.99,0.65,0.12,-0.13,0.04,4
1676016762.382214,0.14,10.17,0.75,0.08,-0.14,0.01,4
1676016762.407868,0.2,10.18,0.67,0.04,-0.16,-0.01,4
1676016762.4341063,0.51,9.88,0.65,0.03,-0.15,0.01,4
1676016762.4868343,0.3,9.88,0.54,0.04,-0.13,0.01,4
1676016762.5179777,0.32,9.69,0.42,0.05,-0.14,0.03,4
1676016762.5744662,0.3,9.87,0.55,0.06,-0.13,0.01,4
1676016762.607097,0.25,9.86,0.61,0.06,-0.15,0.02,4
1676016762.6346753,0.24,9.87,0.59,0.05,-0.13,-0.01,4
1676016762.6609828,0.24,9.82,0.56,0.05,-0.13,-0.0,4
1676016762.6851568,0.32,9.83,0.45,0.07,-0.13,0.0,4
1676016762.7111309,0.25,9.91,0.57,0.06,-0.13,0.0,4
1676016762.7378592,0.37,9.87,0.48,0.06,-0.14,0.02,4
1676016762.7925084,0.4,9.79,0.48,0.06,-0.14,0.0,4
1676016762.8241122,0.44,9.86,0.56,0.06,-0.11,0.01,4
1676016762.86603,0.37,9.91,0.5,0.06,-0.11,-0.01,4
1676016762.896495,0.28,9.89,0.54,0.05,-0.13,0.0,4
1676016762.92242,0.26,9.73,0.45,0.06,-0.11,0.0,4
1676016762.968514,0.31,9.6,0.45,0.08,-0.12,-0.01,4
1676016762.9964902,-0.03,9.79,0.45,0.11,-0.09,-0.1,4
1676016763.0354052,0.36,9.76,0.55,0.14,-0.11,-0.04,4
1676016763.060062,0.04,10.05,0.6,0.14,-0.16,0.01,4
1676016763.1007147,0.57,10.02,0.71,0.08,-0.19,-0.04,4
1676016763.1223931,1.04,9.82,0.63,0.07,-0.15,-0.03,4
1676016763.1449313,0.9,9.75,0.57,0.08,-0.13,0.04,4
1676016763.1700346,0.69,9.95,0.59,0.1,-0.1,0.07,4
1676016763.196458,0.18,9.93,0.64,0.06,-0.13,0.02,4
1676016763.2251122,0.28,9.9,0.6,0.06,-0.15,0.0,4
1676016763.2464728,0.53,9.87,0.66,0.06,-0.16,0.03,4
1676016763.2744083,0.62,9.82,0.61,0.07,-0.14,0.02,4
1676016763.2957711,0.36,9.78,0.57,0.08,-0.12,0.01,4
1676016763.3186836,0.31,9.79,0.64,0.06,-0.13,0.02,4
1676016763.3460183,0.22,9.89,0.6,0.07,-0.17,0.02,4
1676016763.3712604,0.42,9.8,0.62,0.07,-0.17,0.02,4
1676016763.4010687,0.64,9.95,0.62,0.08,-0.15,-0.0,4
1676016763.429389,0.72,9.92,0.63,0.07,-0.11,-0.01,4
1676016763.452682,0.23,10.01,0.62,0.04,-0.15,0.03,4
1676016763.485439,0.35,9.81,0.62,0.04,-0.15,0.02,4
1676016763.5146787,0.42,9.78,0.55,0.06,-0.13,-0.0,4
1676016763.560649,0.41,9.79,0.59,0.07,-0.11,0.0,4
1676016763.5878873,0.53,9.69,0.55,0.05,-0.13,0.01,4
1676016763.6118453,0.57,9.84,0.58,0.07,-0.12,0.01,4
1676016763.6439035,0.26,9.88,0.6,0.09,-0.12,0.01,4
1676016763.7083857,0.44,10.02,0.73,0.07,-0.13,-0.01,4
1676016763.735134,0.4,9.96,0.67,0.06,-0.15,0.02,4
1676016763.7622576,0.39,9.92,0.61,0.06,-0.15,-0.0,4
1676016763.7873695,0.42,9.87,0.63,0.07,-0.15,-0.01,4
1676016763.813174,0.57,9.95,0.63,0.05,-0.17,0.03,4
1676016763.841061,0.52,9.9,0.58,0.03,-0.15,-0.0,4
1676016763.8699832,0.45,9.82,0.55,0.05,-0.15,-0.01,4
1676016763.8979206,0.45,9.79,0.51,0.07,-0.17,0.03,4
1676016763.9241014,0.53,9.68,0.55,0.07,-0.15,0.02,4
1676016763.9498775,0.38,9.95,0.58,0.09,-0.15,-0.03,4
1676016763.9970942,0.41,9.73,0.52,0.07,-0.14,-0.01,4
1676016764.0233638,0.37,9.75,0.58,0.08,-0.15,0.02,4
1676016764.0468507,0.22,9.69,0.66,0.09,-0.16,-0.02,4
1676016764.080272,0.43,9.8,0.64,0.08,-0.16,-0.04,4
1676016764.1045325,0.59,9.97,0.68,0.07,-0.14,-0.01,4
1676016764.1306016,0.56,9.99,0.66,0.06,-0.13,-0.0,4
1676016764.173133,0.43,9.97,0.62,0.06,-0.15,0.02,4
1676016764.204131,0.4,10.02,0.66,0.05,-0.14,-0.0,4
1676016764.2288578,0.46,9.78,0.55,0.06,-0.15,0.02,4
1676016764.288252,0.43,9.91,0.61,0.06,-0.16,0.07,4
1676016764.320943,0.29,9.91,0.59,0.07,-0.15,0.02,4
1676016764.3487048,0.76,9.76,0.59,0.07,-0.15,0.03,4
1676016764.4014952,0.34,9.86,0.59,0.06,-0.14,0.0,4
1676016764.4265816,0.34,9.77,0.55,0.07,-0.13,-0.01,4
1676016764.4526534,0.61,9.98,0.55,0.05,-0.13,0.01,4
1676016764.476997,0.51,9.92,0.67,0.05,-0.12,0.02,4
1676016764.5107026,0.41,9.94,0.59,0.06,-0.14,0.03,4
1676016764.5387435,0.43,9.8,0.54,0.06,-0.13,0.01,4
1676016764.5686586,0.51,9.99,0.6,0.06,-0.14,0.02,4
1676016764.5981462,0.54,9.98,0.73,0.06,-0.12,0.01,4
1676016764.627558,0.37,9.8,0.5,0.06,-0.13,0.01,4
1676016764.6595502,0.44,9.81,0.62,0.08,-0.15,0.04,4
1676016764.6932812,0.56,9.81,0.64,0.08,-0.11,-0.0,4
1676016764.7167826,0.39,9.73,0.64,0.09,-0.12,-0.02,4
1676016764.8495755,0.36,9.79,0.6,0.1,-0.15,0.04,4
1676016764.8727212,0.24,9.8,0.56,0.11,-0.16,0.03,4
1676016764.8937995,0.75,10.13,0.73,0.09,-0.15,-0.0,4
1676016764.920534,0.78,9.94,0.7,0.08,-0.14,-0.02,4
1676016764.9467928,0.6,9.97,0.68,0.09,-0.11,0.02,4
1676016764.9722369,0.44,9.81,0.68,0.09,-0.12,0.03,4
1676016764.994239,0.47,10.03,0.71,0.08,-0.13,-0.01,4
1676016765.0160108,0.74,9.8,0.59,0.06,-0.11,0.01,4
1676016765.0778468,0.24,9.77,0.57,0.09,-0.1,0.02,4
1676016765.107222,-0.07,9.81,0.64,0.09,-0.15,0.04,4
1676016765.135014,-0.9,10.01,0.97,0.1,-0.3,0.03,4
1676016765.1593833,-1.13,10.13,1.12,0.09,-0.55,0.17,4
1676016765.181624,-1.46,10.7,1.3,0.04,-0.68,0.14,4
1676016765.2070763,-1.46,10.64,1.36,0.07,-0.72,0.1,4
1676016765.233498,-3.23,11.02,1.5,0.03,-0.99,0.16,4
1676016765.2545636,-5.13,12.07,2.07,0.14,-1.46,0.3,4
1676016765.2790306,-4.26,10.31,2.21,-0.09,-1.99,0.61,4
1676016765.3047645,-4.54,10.61,2.8,-0.11,-2.3,0.18,4
1676016765.3684309,-4.03,9.99,2.93,-0.11,-2.44,-0.15,4
1676016765.395633,-4.13,9.69,3.28,-0.04,-2.88,-0.13,4
1676016765.445522,-2.67,10.56,4.52,-0.05,-3.46,-0.24,4
1676016765.4783795,-2.19,10.28,4.56,-0.07,-3.46,-0.58,4
1676016765.507205,-2.19,10.02,5.38,-0.26,-4.15,-0.61,4
1676016765.5359817,0.06,9.95,6.27,-0.43,-4.36,-1.18,4
1676016765.5660896,1.75,9.41,6.54,-0.55,-4.36,-1.45,4
1676016765.5937304,2.52,9.95,6.81,-0.9,-4.36,-1.05,4
1676016765.620896,3.46,8.46,5.98,-1.21,-4.36,-0.88,4
1676016765.6715288,3.85,6.83,4.89,-1.23,-4.36,-1.17,4
1676016765.6952777,3.14,6.71,4.65,-1.1,-4.36,-1.5,4
1676016765.7206278,9.62,7.05,4.2,-1.37,-4.33,-1.27,4
1676016765.745433,9.09,5.81,2.51,-1.1,-3.23,-0.84,4
1676016765.776563,8.63,5.78,2.27,-0.72,-2.78,-0.8,4
1676016765.8101668,7.42,8.08,2.41,-0.52,-2.27,-0.88,4
1676016765.8514438,9.44,8.28,1.99,-0.55,-1.78,-0.73,4
1676016765.8859718,6.82,8.48,1.37,-0.47,-1.17,-0.34,4
1676016765.976824,8.69,6.96,0.76,-0.54,-1.05,-0.14,4
1676016766.002623,7.38,7.73,0.41,-0.2,-0.38,0.19,4
1676016766.043898,5.33,8.27,0.11,0.13,0.08,0.21,4
1676016766.0796328,4.05,9.31,0.26,0.07,-0.02,0.17,4
1676016766.1419215,4.47,9.22,0.13,-0.06,-0.07,0.26,4
1676016766.179508,4.43,8.67,-0.19,0.1,0.04,0.01,4
1676016766.2125225,4.06,9.58,-0.06,0.01,-0.05,0.03,4
1676016766.268205,4.07,8.66,-0.31,-0.04,-0.09,0.1,4
1676016766.3003871,3.91,8.74,-0.19,0.14,-0.04,0.05,4
1676016766.32456,4.15,9.13,-0.07,0.02,-0.07,0.15,4
1676016766.3638885,3.52,8.96,-0.08,0.07,-0.12,0.08,4
1676016766.3936737,4.28,8.94,-0.09,0.08,-0.12,0.03,4
1676016766.42075,3.9,9.13,-0.21,0.06,-0.13,0.06,4
1676016766.4556222,3.89,8.8,-0.12,0.09,-0.16,0.07,4
1676016766.4787822,4.13,9.25,0.08,0.1,-0.15,0.03,4
1676016766.5086944,4.26,9.16,0.18,0.05,-0.16,0.07,4
1676016766.5700543,4.37,9.11,0.16,0.04,-0.14,0.09,4
1676016766.5974624,3.66,8.89,-0.17,0.04,-0.14,0.09,4
1676016766.624182,3.93,8.87,-0.23,0.05,-0.14,0.05,4
1676016766.6529987,3.84,9.07,-0.03,0.08,-0.14,-0.03,4
1676016766.6771152,4.03,8.97,-0.02,0.04,-0.17,0.02,4
1676016766.7096791,4.26,8.94,-0.1,0.03,-0.17,0.05,4
1676016766.7426937,3.87,9.23,0.06,0.1,-0.15,-0.07,4
1676016766.7698965,4.13,8.89,-0.21,0.04,-0.1,0.07,4
1676016766.8032825,4.11,8.65,-0.23,0.05,-0.11,0.09,4
1676016766.8577232,2.98,8.86,-0.34,0.1,-0.18,0.06,4
1676016766.8847656,4.06,8.95,-0.24,0.11,-0.26,-0.04,4
1676016766.915077,4.36,8.97,0.19,0.13,-0.17,-0.02,4
1676016766.950205,4.13,9.2,0.31,0.11,-0.16,-0.01,4
1676016766.9776657,4.11,9.19,0.2,0.06,-0.16,0.0,4
1676016767.006014,4.13,9.11,-0.04,0.06,-0.16,0.01,4
1676016767.031776,4.23,8.94,-0.1,0.07,-0.13,-0.01,4
1676016767.0597992,4.18,9.17,0.09,0.1,-0.09,-0.02,4
1676016767.0871396,3.63,9.27,0.08,0.07,-0.13,-0.01,4
1676016767.11524,4.14,9.23,0.08,0.03,-0.14,0.02,4
1676016767.1742744,3.84,8.9,-0.17,0.05,-0.13,0.02,4
1676016767.211082,3.77,8.93,-0.15,0.08,-0.14,-0.02,4
1676016767.235011,4.19,9.01,-0.03,0.02,-0.13,0.04,4
1676016767.269784,3.9,8.76,-0.09,0.05,-0.14,0.04,4
1676016767.3086,4.13,8.81,-0.11,0.06,-0.13,0.03,4
1676016767.3389964,4.17,8.96,0.02,0.04,-0.16,0.06,4
1676016767.3957417,4.06,8.84,-0.17,0.08,-0.12,0.04,4
1676016767.445788,3.75,9.15,0.03,0.1,-0.14,0.0,4
1676016767.480926,4.23,8.95,-0.14,0.06,-0.13,-0.01,4
1676016767.514173,4.24,8.94,0.07,0.06,-0.14,0.01,4
1676016767.5446632,4.28,8.84,-0.04,0.07,-0.11,0.04,4
1676016767.5767477,3.78,9.19,0.02,0.08,-0.12,0.01,4
1676016767.6108637,4.04,9.0,-0.07,0.08,-0.14,0.01,4
1676016767.642145,4.07,9.18,-0.02,0.09,-0.14,-0.01,4
1676016767.6698172,3.99,8.97,-0.01,0.08,-0.13,0.01,4
1676016767.7076898,4.08,9.14,-0.09,0.07,-0.13,-0.01,4
1676016767.761688,4.03,9.01,-0.04,0.09,-0.13,-0.02,4
1676016767.786355,4.23,8.94,0.05,0.06,-0.13,0.05,4
1676016767.8205357,3.93,8.86,-0.09,0.09,-0.11,-0.0,4
1676016767.8484695,4.01,9.12,-0.02,0.1,-0.11,-0.01,4
1676016767.881745,3.97,9.1,-0.01,0.06,-0.13,0.01,4
1676016767.903634,4.14,8.95,0.04,0.07,-0.15,-0.01,4
1676016767.9408667,4.32,8.9,-0.05,0.1,-0.1,0.03,4
1676016767.9868724,4.18,8.96,0.04,0.13,-0.09,0.03,4
1676016768.0968034,3.78,9.0,-0.08,0.12,-0.1,0.01,4
1676016768.1631875,4.16,9.2,0.08,0.07,-0.12,-0.0,4
1676016768.216956,4.17,9.25,0.23,0.06,-0.16,-0.01,4
1676016768.275437,4.14,8.91,0.09,0.11,-0.12,-0.02,4
1676016768.358121,4.19,9.09,0.02,0.08,-0.14,0.01,4
1676016768.4106057,4.28,8.93,0.04,0.04,-0.16,0.02,4
1676016768.4677043,4.21,9.05,0.23,0.11,-0.13,-0.01,4
1676016768.534784,3.81,9.12,0.01,0.08,-0.12,0.0,4
1677734220.5320263,-8.04,5.01,-0.14,-0.01,-0.16,-0.04,2
1677734220.557786,-8.18,4.9,-0.3,-0.02,-0.2,-0.0,2
1677734220.6063888,-7.78,5.46,-0.33,0.09,-0.07,0.04,2
1677734220.6279602,-8.35,5.62,-0.33,0.06,-0.09,0.08,2
1677734220.6508842,-8.2,5.28,-0.17,0.1,-0.16,0.02,2
1677734220.6741862,-8.22,5.52,-0.14,0.07,-0.14,0.01,2
1677734220.6943843,-8.01,5.38,-0.33,0.05,-0.17,0.04,2
1677734220.7199664,-7.71,5.04,-0.47,0.15,-0.14,0.06,2
1677734220.7423625,-7.75,5.38,-0.31,0.16,-0.12,0.06,2
1677734220.7775383,-8.22,5.46,-0.17,0.11,-0.09,0.06,2
1677734220.8059645,-8.42,5.4,-0.17,-0.0,-0.16,0.06,2
1677734220.8353689,-7.9,4.95,-0.46,0.02,-0.16,0.06,2
1677734220.9167254,-8.16,5.14,-0.42,0.07,-0.14,0.07,2
1677734220.9648497,-8.23,5.24,-0.45,-0.01,-0.29,0.1,2
1677734220.9873705,-7.93,5.7,-0.3,0.06,-0.13,-0.01,2
1677734221.0085578,-7.67,5.03,-0.45,-0.02,-0.17,-0.03,2
1677734221.0302172,-7.71,5.03,-0.44,-0.0,-0.12,-0.03,2
1677734221.0513885,-7.91,4.92,-0.4,0.03,-0.06,0.03,2
1677734221.071771,-8.28,5.03,-0.36,0.09,-0.04,0.04,2
1677734221.1018813,-8.67,5.26,-0.27,0.04,-0.13,0.04,2
1677734221.1243992,-8.01,5.14,-0.39,0.04,-0.14,-0.0,2
1677734221.1449642,-8.09,5.63,-0.32,0.04,-0.15,0.05,2
1677734221.1721137,-8.0,5.4,-0.3,0.03,-0.15,0.08,2
1677734221.214436,-7.91,5.42,-0.27,0.04,-0.12,0.07,2
1677734221.236874,-8.39,5.68,-0.35,0.04,-0.12,0.03,2
1677734221.257863,-8.07,4.99,-0.44,0.01,-0.13,0.08,2
1677734221.2873254,-8.48,5.07,-0.51,0.04,-0.13,0.05,2
1677734221.3156114,-8.4,5.02,-0.46,0.07,-0.15,0.01,2
1677734221.343561,-7.83,5.29,-0.38,0.1,-0.18,0.01,2
1677734221.368625,-8.26,5.69,-0.28,0.03,-0.16,0.03,2
1677734221.3992612,-8.14,5.04,-0.58,0.05,-0.14,-0.01,2
1677734221.4285655,-8.14,5.25,-0.53,0.04,-0.15,0.01,2
1677734221.4785678,-8.17,5.16,-0.54,0.05,-0.14,0.03,2
1677734221.5201886,-8.28,5.1,-0.5,0.06,-0.14,0.02,2
1677734221.5426228,-8.02,5.24,-0.39,0.07,-0.15,0.01,2
1677734221.5637553,-7.98,4.99,-0.55,0.07,-0.1,0.03,2
1677734221.5869443,-8.39,5.31,-0.45,0.07,-0.12,0.03,2
1677734221.6076677,-8.18,5.16,-0.4,0.09,-0.14,0.01,2
1677734221.6356037,-8.15,5.32,-0.36,0.08,-0.14,0.03,2
1677734221.6590824,-8.11,5.28,-0.33,0.05,-0.12,0.02,2
1677734221.6858203,-8.08,4.97,-0.63,0.03,-0.17,0.01,2
1677734221.7092934,-8.0,5.11,-0.51,0.08,-0.14,0.02,2
1677734221.7325234,-8.21,5.12,-0.52,0.08,-0.12,0.05,2
1677734221.7544992,-8.5,5.47,-0.34,0.09,-0.13,0.02,2
1677734221.7957375,-8.22,5.29,-0.39,0.03,-0.19,0.02,2
1677734221.8337638,-7.88,5.0,-0.57,0.04,-0.17,0.0,2
1677734221.8669908,-8.21,5.16,-0.52,0.08,-0.11,0.03,2
1677734221.9019835,-7.87,4.99,-0.51,0.1,-0.12,0.03,2
1677734221.931387,-7.87,5.17,-0.5,0.07,-0.1,0.07,2
1677734221.9571571,-8.53,4.98,-0.52,0.07,-0.11,0.05,2
1677734221.9950128,-8.4,5.18,-0.57,0.09,-0.17,0.02,2
1677734222.020496,-7.99,5.14,-0.63,0.03,-0.23,0.01,2
